#class tools::wcsv::ntuple
#title PhotonsInPMT
#separator 44
#vector_separator 59
#column double PhotonEnergy
#column double PhotonWavelength
#column int PMTXPosition
#column int PMTYPosition
#column int PMTZPosition
#column double PhotonTimeFromEventStart
4e-06,0,1,1,6,2.47498
4e-06,0,1,1,6,2.47542
4e-06,0,1,1,6,2.47722
4e-06,0,1,1,6,2.47377
4e-06,0,1,1,6,2.47724
4e-06,0,1,1,6,2.47663
4e-06,0,1,1,6,2.48418
4e-06,0,1,1,6,3.81086
4e-06,0,1,1,6,2.47531
4e-06,0,1,1,6,2.47505
4e-06,0,1,1,6,2.50066
4e-06,0,1,1,6,2.47584
4e-06,0,1,1,6,2.47753
4e-06,0,1,1,6,2.47642
4e-06,0,1,1,6,2.48858
4e-06,0,1,1,6,2.48784
4e-06,0,1,1,6,2.48247
4e-06,0,1,1,6,2.47655
4e-06,0,1,1,6,2.4773
4e-06,0,1,1,6,2.4773
4e-06,0,1,1,6,2.47428
4e-06,0,1,1,6,2.47372
4e-06,0,1,1,6,2.47437
4e-06,0,1,1,6,2.47525
4e-06,0,1,1,6,2.47816
4e-06,0,1,1,6,2.47528
4e-06,0,1,1,6,2.47473
4e-06,0,1,1,6,2.48735
4e-06,0,1,1,6,2.51992
4e-06,0,1,1,6,2.47501
4e-06,0,1,1,6,2.47547
4e-06,0,1,1,6,2.47618
4e-06,0,1,1,6,2.47417
4e-06,0,1,1,6,2.47695
4e-06,0,1,1,6,2.48811
4e-06,0,1,1,6,2.49384
4e-06,0,1,1,6,2.48079
4e-06,0,1,1,6,2.51069
4e-06,0,1,1,6,2.4737
4e-06,0,1,1,6,2.47698
4e-06,0,1,1,6,2.47385
4e-06,0,1,1,6,2.48939
4e-06,0,1,1,6,2.47605
4e-06,0,1,1,6,2.48505
4e-06,0,1,1,6,2.47511
4e-06,0,1,1,6,2.49007
4e-06,0,1,1,6,2.53416
4e-06,0,1,1,6,2.47682
4e-06,0,1,1,6,5.16177
4e-06,0,1,1,6,2.48554
4e-06,0,1,1,6,2.47377
4e-06,0,1,1,6,2.48889
4e-06,0,1,1,6,2.48523
4e-06,0,1,1,6,3.82795
4e-06,0,1,1,6,2.47354
4e-06,0,1,1,6,2.47608
4e-06,0,1,1,6,2.47747
1,0,0,0,0,0
